Nom structure,Type cours,Nom cours,Jour de la semaine,Heure du début,Heure de fin,Durée,Age1,Age2,Age3,Nom Prof,Info cours1,Info cours2,Niveau1,Niveau2,Age min.,Age max.,Cours individuel / particulier,Cours pour handicapés,Récurrence,Pas cours pendant les vacances scolaires,Date début,Date fin,Stage : J1 (ou cours à plusieurs jours),Heure de début J1,Durée J1,Stage : J2,Heure début J2,Durée J2,Stage : J3,Heure de début J3,Durée J3,Stage : J4,Heure de début J4,Durée J4,Stage : J5,Heure de début J5,Durée J5,Adhésion / inscription annuelle obligatoire ?,Prix (à p. de) adhésion/inscription annuelle adultes,Prix (à p. de) adhésion/inscription annuelle enfants,Ne peut pas être rejoint en cours d'année,Gratuit,Prix cours individuel / stage (adhésion obligatoire ou non),Prix cours annuel (1 cours / semaine),Forfait : 2 cours / semaine,Prix cours par semestre,Prix cours par trimestre,Prix cours par mois,Prix carnet 5 cours,Durée validité carnet 5 cours (en nbre de mois),Prix carnet 10 cours,Durée validité carnet 10 cours (en nbre de mois),Prix carnet 20 cours,Durée validité carnet 20 cours,Prix carnet 30 cours,Durée validité carnet 30 cours,Prix carnet 40 cours,Durée validité carnet 40 cours,Prix carnet 50 cours,Durée validité carnet 50 cours,Nbre de cours : XX,Prix carnet XX cours,Durée validité carnet XX cours ,Nbre de cours : YY,Prix carnet YY cours,Durée validité carnet YY cours,Nbre de cours : ZZ,Prix carnet ZZ cours,Durée validité carnet ZZ cours,Carte illimitée,Durée validité carte illimitée,Cours exclus de la carte illimitée,Info prix1,Info prix2,Promo,Tarif étudiant,Tarif jeunes / seniors,Tarif demandeur d'emploi,Tarif RSA / bas revenus,Tarif famille nombreuse,Prix dégressif à p. de 2 cours,Tarif couple,Autres tarifs préférentiels,Offre exceptionnelle,Prix cours d'essai,Infos cours d'essai,Détail,Prix1,Type Prix1,Prix2,Type Prix2,Prix3 : prix unitaire approx. (hors adhésion annuelle),Nbre semaines pour calcul Prix3,Paiement en ligne ?,Formule 1,Formule 2,Formule 3,Formule 4,Infos et conditions,Nbre places dispo en réservation CB,Info RIB Partenaire,Audition préalable obligatoire,"Possibilité remboursement ultérieur, si oui, condition",Promotion,Info1&2,Conc.1
ACP la Manufacture Chanson,Stage,Chant,1,1:00 PM,,,Adulte,,,,Recrutement : accord de l’équipe pédagogique sur dossier (fiche d’inscription et questionnaire). Effectif : 4 à 10 stagiaires.,,TN,,,,,,,,,,"May 6, 2013",1:00 PM,6:00 AM,"May 7, 2013",1:00 PM,6:00 AM,"May 8, 2013",1:00 PM,6:00 AM,"May 9, 2013",1:00 PM,6:00 AM,,,,,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Réduction possible de 190 € sous forme de bourse sur simple demande en cas de financement personnel sans condition de revenus soit un coût de 335 € TTC.,,,,,,,,,,,,,,,525,/ stage,,,525,1,,,,,,,,,,,,,
ACP la Manufacture Chanson,Stage,Chant,1,1:00 PM,,,Adulte,,,,Recrutement : accord de l’équipe pédagogique sur dossier (fiche d’inscription et questionnaire). Effectif : 4 à 10 stagiaires.,,TN,,,,,,,,,,"Jul 8, 2013",1:00 PM,6:00 AM,"Jul 9, 2013",1:00 PM,6:00 AM,"Jul 10, 2013",1:00 PM,6:00 AM,"Jul 11, 2013",1:00 PM,6:00 AM,,,,,,,,,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Réduction possible de 190 € sous forme de bourse sur simple demande en cas de financement personnel sans condition de revenus soit un coût de 335 € TTC.,,,,,,,,,,,,,,,525,/ stage,,,525,1,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Master-Classe de Chant,,,,3:00 AM,Adulte,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.

Une fois par mois, d'octobre à mai, les Master-Classes d'ACP la Manufacture Chanson permettent de découvrir un style, une technique ou une démarche spécifique en lien avec la chanson. Elles sont dispensées par des intervenants artistes professionnels qui ne sont pas forcément pédagogues, autour de thèmes déterminés. Ceci permet une approche très différente des cours et une grande adéquation avec les réalités du métier.","Les masters-classes durent 3 à 4 heures et sont ouvertes à tous, dans la limite des places disponibles. Certaines requièrent un niveau artistique minimum (niveau vocal, scénique, musical ou d'écriture...).",TN,,,,,,1 fois par mois (mensuel),,"Oct 1, 2012","May 31, 2013",,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,65,/ cours,,,65,1,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Vocal training,Lundi,3:00 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,324,/ an (1 cours par semaine),,,12,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Vocal training,Lundi,4:30 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,324,/ an (1 cours par semaine),,,12,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Formation musicale,Lundi,3:00 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,360,/ an (1 cours par semaine),,,14,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Formation musicale,Lundi,4:30 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,360,/ an (1 cours par semaine),,,14,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Contexte professionnel,Lundi,1:30 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,108,/ an (1 cours par semaine),,,4,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Culture musicale,Lundi,1:30 PM,,1:30 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Apr 8, 2013",,,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,360,/ an (1 cours par semaine),,,14,26,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Polyrythmie,Mardi,5:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Oct 8, 2012","Jan 15, 2013",,,,,,,,,,,,,,,,,,,,,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,288,/ an (1 cours par semaine),,,20,14,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Méthode Feldenkrais,Mardi,5:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Jan 22, 2013","Apr 16, 2013",,,,,,,,,,,,,,,,,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,264,/ an (1 cours par semaine),,,22,12,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Polyphonie,Lundi,3:00 PM,,3:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,X,"Apr 15, 2013","May 27, 2013",,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,,180,/ an (1 cours par semaine),,,30,6,,,,,,,,,,,,,
ACP la Manufacture Chanson,Stage,Ministages d'improvisation,1,2:00 PM,,,Adulte,,,,,,TN,,,,,,,,,,"Jan 21, 2013",2:00 PM,4:00 AM,"Jan 28, 2013",2:00 PM,4:00 AM,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,/ stage,,,96,1,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Chanter en scène,Mercredi,8:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",797,/ an (1 cours par semaine),,,23,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Expression vocale,Jeudi,8:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",783,/ an (1 cours par semaine),,,22,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Parole en chanson !,Samedi,2:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",546,/ an (1 cours par semaine),,,16,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Faites du bruit,Mercredi,6:00 PM,,2:00 AM,Ado,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,13,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",180,/ an (1 cours par semaine),,,5,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Mini-tour de chant,Vendredi,8:00 PM,,2:00 AM,Adulte,,,,Expérience atelier chanson requise.,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",1053,/ an (1 cours par semaine),,,30,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Expression vocale & scène,Lundi,8:00 PM,,2:00 AM,Adulte,,,,Expérience atelier chanson requise.,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",864,/ an (1 cours par semaine),,,25,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Voix et scène,Mardi,8:00 PM,,2:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",783,/ an (1 cours par semaine),,,22,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Voix et scène pro,Vendredi,10:00 AM,,2:00 AM,Adulte,,,,Pratique professionnelle requise.,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",891,/ an (1 cours par semaine),,,25,35,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,"Chanter : le corps, la voix, etc.",Dimanche,1:00 PM,,6:00 AM,Adulte,,,,,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",TN,,,,,,1 fois par mois (mensuel),,"Oct 21, 2012","May 26, 2013",,,,,,,,,,,,,,,,,,,,,,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",990,/ an (1 cours par semaine),,,32,31,,,,,,,,,,,,,
ACP la Manufacture Chanson,Cours,Projet de scène,Mercredi,8:00 PM,,2:00 AM,Adulte,,,,Experience et projet artistique requis.,"Pour composer soi-même son programme idéal de formation, les ""ateliers à la carte"" sont des cours collectifs, le plus souvent en groupe restreint, ouverts à tous, amateurs passionnés, débutants ou plus expérimentés, professionnels ou en voie de l'être.
Chacun peut s'exercer à la chanson ou à une de ses disciplines, à son propre rythme, pour son plaisir, ou encore se perfectionner dans une pratique ou un style spécifique. 27 séances hebdomadaires sont prévues d'octobre à juin incluant, pour de nombreux ateliers, des représentations scéniques. Cette régularité permet un travail en continu et, pour chaque discipline, de développer un programme basé sur des méthodes pédagogiques adaptées et éprouvées depuis plusieurs années à la Manufacture Chanson.",I,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,X,Cours d'essai possible : se renseigner auprès de l'établissement.,"Tarifs préférentiels ! En cas d'inscription à un 2ème atelier, une réduction de 20% est appliquée sur l'atelier le moins cher ou de 50% pour l’atelier ""Parole de chanson"".",918,/ an (1 cours par semaine),,,26,35,,,,,,,,,,,,,
